Unnamed: 0,SMILES,QED,DBPP_SCORE,MolSkill,HADES,HADES_scs
175,O=C(O)c1ccc(NCc2ccc(Cl)cc2)cn1,0.8889936648174966,0.6830328326778042,-3.1927,0.7718019885680163,0.4316388538543089
176,O=C(NCCOCCO)c1ccc(O)cc1,0.6012460869429562,0.2563391935683949,0.3322537,0.1781524537364485,0.4244062198951009
177,COc1cc(C(=O)CCO)ccc1O,0.7038756005869781,0.9926665664285702,10.640427,0.0417862809727842,0.42987610554072486
178,COc1cccc(CNCCCN(C)C)c1,0.7111746113828885,0.7039216275153322,10.708436,0.1563122627353133,0.32071724687173975
179,CN1CCN(Cc2ccc(N)cc2)CC1,0.7315698663694885,0.9649864672127136,3.1994267,0.5260735637901127,0.2279255097436815
180,COc1ccc(-c2cc(C(=O)NCCCO)no2)cc1,0.7802528485591074,0.0009592230252537,11.662942,0.0827882659312477,0.17462468052438737
181,CN(O)C(=O)c1ccc(OCCCCCCO)cc1,0.4296191439320111,0.0330768672220747,5.4205446,0.8203347948179384,0.30350803171732266
182,CCCC(=O)c1ccc(O)cc1,0.6961837124639132,0.8458631232486544,15.333781,0.0066934274084095,0.19220713765572234
183,COc1cc(NC(=S)NCCCCCO)ccc1O,0.3478134074649174,0.7341892695106133,12.913008,0.1350166490310367,0.24992135600816873
184,O=C(O)CNC(=O)c1c[nH]c2ccccc12,0.7178014213163291,0.637476233660693,0.974156,0.7436208040053384,0.6543794476335146
185,Oc1cccc2cccc(F)c12,0.6309828204230304,0.996662302102996,16.47514,0.0477260530847524,0.16552712496147462
186,CN(Cc1ccccc1)C1CCNCC1,0.80834114812009,0.9580904844090272,11.305636,0.1934454379511689,0.22393051311303053
187,O=C(C=Cc1cccc(O)c1)OCCCCCO,0.4416587357632592,0.5482974998142559,10.418099,0.213226461164209,0.7013058357550507
188,O=C(O)CCNCCCc1ccc(OCCCCCO)cc1,0.4869916154111461,0.0320635722078824,11.927104,0.8894182419617594,0.6270219891600132
189,CN(C)c1ccc(C(=O)OCCCCCCO)cc1,0.5792344406105064,0.8193257197359345,-0.5209794,0.3157142839821786,0.6363762393739497
190,CCC(=O)Nc1ccc(-c2csc(C)n2)cc1,0.9006478457795349,0.197862603183632,8.570588,0.0399208038998805,0.30783698595343617
191,O=C(O)c1ccccc1-c1noc(-c2ccccc2F)n1,0.7985696395658853,0.8938680062500012,-3.7055163,0.8750302453503292,0.6748404507313024
192,O=C(c1cccnc1)c1cc(Br)ccc1O,0.859208082619286,0.9587752500969838,-2.1964672,0.1285939648744563,0.5012077343415884
